packet_size (bytes),JAN%count,FEB%count,MAR%count,APR%count
7988,97.32993255,97.63677587,97.75977563,98.33934768
7989,97.32995888,97.63679892,97.75982245,98.33936501
7990,97.33001732,97.63688034,97.75985009,98.339381
7991,97.33004839,97.63691709,97.75986814,98.33939233
7992,97.33007945,97.63693798,97.75989296,98.33942899
7993,97.33010156,97.6369632,97.75991158,98.33943565
7994,97.3301758,97.63702589,97.75993697,98.33945698
7995,97.33022003,97.63708425,97.75998717,98.33947497
7996,97.33024056,97.63711595,97.76000579,98.3394963
7997,97.33025373,97.63714333,97.760034,98.33963825
7998,97.330289,97.63716278,97.76004471,98.33965224
7999,97.33032638,97.63725501,97.76006671,98.33967757
8000,97.33034587,97.63727158,97.7600842,98.3396929
8001,97.33036903,97.6373004,97.76009774,98.33971022
8002,97.3304617,97.6373847,97.76012651,98.33973755
8003,97.33047855,97.63740271,97.760144,98.33974954
8004,97.33049908,97.6374409,97.76016205,98.33978153
8005,97.33051224,97.63746108,97.76017841,98.33979419
8006,97.33053962,97.63748341,97.76020549,98.33981019
8007,97.33056016,97.63751007,97.76021508,98.33982352
8008,97.33058227,97.63756915,97.7602337,98.33983818
8009,97.33060859,97.63758789,97.76024441,98.33984484
8010,97.33072495,97.63764841,97.76028672,98.33987483
8011,97.33074443,97.63768588,97.76030026,98.33988816
8012,97.3307755,97.6377147,97.76031606,98.33994947
8013,97.33080498,97.63774424,97.76033862,98.33996747
8014,97.3308271,97.63779323,97.7603956,98.33998946
8015,97.33086448,97.63785232,97.76041252,98.34000812
8016,97.33089449,97.63790852,97.76042888,98.34002678
8017,97.33091555,97.63793662,97.7604396,98.34005344
8018,97.3310535,97.6388632,97.76047063,98.34007343
8019,97.33108509,97.63889634,97.76049771,98.34008876
8020,97.33111563,97.63892732,97.7605073,98.34009809
8021,97.33113458,97.63894389,97.76051576,98.34010209
8022,97.33115933,97.63897632,97.76053381,98.34014341
8023,97.33118881,97.63899793,97.76055074,98.34016273
8024,97.33120829,97.63901739,97.76057951,98.34017806
8025,97.33123725,97.63904044,97.76060094,98.34019073
8026,97.33134518,97.63909953,97.76062182,98.34020605
8027,97.33137309,97.63913339,97.76064269,98.34023338
8028,97.33143258,97.63915573,97.76071602,98.3402507
8029,97.33144417,97.63917518,97.76072956,98.34025937
8030,97.33153315,97.64224817,97.76083167,98.3402747
8031,97.33156211,97.6422633,97.76084577,98.34028869
8032,97.33159528,97.64228564,97.76086665,98.34031068
8033,97.33162581,97.64230942,97.76087285,98.34032535
8034,97.33179219,97.64563459,97.76092362,98.34037266
8035,97.33182326,97.64575708,97.76093096,98.34039532
8036,97.33379978,97.64578734,97.7609445,98.34041665
8037,97.33381979,97.64580103,97.76096255,98.34042664
8038,97.33393036,97.64583993,97.76097778,98.3404493
8039,97.33395721,97.64586875,97.76099865,98.34047263
8040,97.33398459,97.6459055,97.76104942,98.34048129
8041,97.33401091,97.64594081,97.76107932,98.34049729
8042,97.33419466,97.64600061,97.76110189,98.34051528
8043,97.33421309,97.64603015,97.76111994,98.34053594
8044,97.334241,97.64605825,97.7611961,98.3405566
8045,97.33426469,97.64608563,97.76121246,98.3406519
8046,97.33432524,97.64679678,97.76134954,98.34068922
8047,97.33440632,97.64682992,97.76136646,98.34070522
8048,97.33444054,97.6468573,97.76139072,98.34072721
8049,97.33449635,97.64689765,97.761402,98.34074387
8050,97.33456112,97.64695673,97.76142062,98.34075986
8051,97.33457638,97.64698123,97.76143529,98.34077319
8052,97.33461271,97.64700428,97.7614477,98.34078652
8053,97.33463114,97.64702734,97.76146857,98.34079585
8054,97.33975199,97.64705472,97.76148944,98.34081851
8055,97.339782,97.64709867,97.7615058,98.3408405
8056,97.33980096,97.64710948,97.76153288,98.3408565
8057,97.33986151,97.64713758,97.76154529,98.3408645
8058,97.34010318,97.6471945,97.7615656,98.34089982
8059,97.34012476,97.64722476,97.76157688,98.34091848
8060,97.34016688,97.64725286,97.76161637,98.3409578
8061,97.34018163,97.64727376,97.76162878,98.34097179
8062,97.34020742,97.64728961,97.76164289,98.34099578
8063,97.34022849,97.64731987,97.76166094,98.34101444
8064,97.34024955,97.64734653,97.76167843,98.34102844
8065,97.34026481,97.64735878,97.76169366,98.3410471
8066,97.34032484,97.64744308,97.76171791,98.34106309
8067,97.340348,97.64750288,97.76174612,98.34108375
8068,97.34039276,97.64752954,97.7617591,98.34110241
8069,97.34042751,97.64760375,97.7617794,98.34120704
8070,97.34052544,97.64786746,97.76180197,98.34122637
8071,97.34054966,97.64789412,97.7618251,98.34125036
8072,97.34058546,97.64794456,97.76183638,98.34126569
8073,97.34061021,97.64797986,97.76184654,98.34129368
8074,97.34066549,97.64806704,97.761877,98.34130968
8075,97.34070287,97.64811964,97.76189674,98.341339
8076,97.34072972,97.64815423,97.76190915,98.34138765
8077,97.34074289,97.64817368,97.76192382,98.34140698
8078,97.34077816,97.64819097,97.76194639,98.34145429
8079,97.34082344,97.64824501,97.76195992,98.34149228
8080,97.34089926,97.64826663,97.76198136,98.34151161
8081,97.34095296,97.64847774,97.76202141,98.34155559
8082,97.3410172,97.64855915,97.7620547,98.34158158
8083,97.38724701,97.66471452,97.77044947,98.38104344
8084,97.3872707,97.66473974,97.77047203,98.38109543
8085,97.38728913,97.66476712,97.77052393,98.38114274
8086,97.38732704,97.66479882,97.77054706,98.38117073
8087,97.38735336,97.66481179,97.77056963,98.38120672
8088,97.38737969,97.66483989,97.77058599,98.38123404
8089,97.3874018,97.66487303,97.77060348,98.38124871
8090,97.38747867,97.66492707,97.77062773,98.38126403
8091,97.38749816,97.6649984,97.77065707,98.38128803
8092,97.38753396,97.66508126,97.77066948,98.38130802
8093,97.38755923,97.66510648,97.77067963,98.38132401
8094,97.38790199,97.66527868,97.77070558,98.38135467
8095,97.4314408,97.71981079,97.7791562,98.39305934
8096,97.43146028,97.71983673,97.77917482,98.39307867
8097,97.43149292,97.71987347,97.77919795,98.39309999
8098,97.43156769,97.71992895,97.77921544,98.39311999
8099,97.43159138,97.71995489,97.77923631,98.39314265
8100,97.43161929,97.71998659,97.77925041,98.39315064
8101,97.43165456,97.72000965,97.7792679,98.39316131
8102,97.43168142,97.72002983,97.77930175,98.39318996
8103,97.4366938,97.72476432,97.80056312,98.41162567
8104,97.43672803,97.72480755,97.80057666,98.41164699
8105,97.43674961,97.72482989,97.8005902,98.41166899
8106,97.43682859,97.72492644,97.80077524,98.41168698
8107,97.43685386,97.72493941,97.80078708,98.41169831
8108,97.43689599,97.72495742,97.80080344,98.4117223
8109,97.43691125,97.72498696,97.80082093,98.4117343
8110,97.4369439,97.72501794,97.80083447,98.41174696
8111,97.4369697,97.72505037,97.8008655,98.41176096
8112,97.43699497,97.72507054,97.80087847,98.41182427
8113,97.43701708,97.7250972,97.80089427,98.41184226
8114,97.4371187,97.7328874,97.80091909,98.41186692
8115,97.44203,97.73312733,97.80429877,98.41295321
8116,97.44204632,97.73315327,97.80431964,98.41296854
8117,97.44209739,97.73322028,97.80437888,98.4129972
8118,97.44214741,97.7332844,97.80445842,98.41303319
8119,97.44216268,97.73330962,97.80446688,98.41305251
8120,97.442179,97.73333268,97.80447365,98.41306784
8121,97.44220269,97.73337447,97.80449114,98.4130805
8122,97.44248332,97.73345949,97.80453514,98.41313715
8123,97.44249965,97.73348903,97.8045515,98.41316514
8124,97.44254335,97.73352217,97.8045656,98.4131778
8125,97.44260232,97.73355387,97.80458478,98.41319113
8126,97.44263338,97.73357045,97.80460171,98.41322179
8127,97.44266023,97.73360863,97.80461863,98.41324445
8128,97.44268393,97.73362376,97.80463273,98.41326977
8129,97.44269972,97.73363745,97.80464458,98.41329376
8130,97.44276922,97.73370374,97.80466602,98.41335108
8131,97.44278975,97.73374553,97.80468238,98.4133784
8132,97.44300194,97.73377939,97.80471453,98.4133944
8133,97.44301668,97.73379957,97.80472864,98.41341039
8134,97.44305143,97.73381902,97.80474218,98.41342772
8135,97.44307934,97.73383992,97.80476305,98.41344238
8136,97.44309566,97.73386658,97.80480761,98.41345638
8137,97.44312146,97.7339026,97.80482736,98.41346771
8138,97.44403706,97.7339797,97.80485444,98.41348903
8139,97.44406339,97.73399987,97.80489505,98.41470062
8140,97.44408234,97.73402869,97.80491875,98.41471128
8141,97.44409603,97.73404094,97.80494018,98.41472061
8142,97.44411867,97.73406184,97.80496501,98.41473727
8143,97.44415289,97.73408561,97.80497572,98.41476593
8144,97.44420765,97.73410651,97.80499321,98.41478259
8145,97.44423503,97.73413029,97.8050028,98.41480258
8146,97.44431558,97.73419153,97.80502255,98.41482524
8147,97.44434349,97.73421386,97.80503665,98.41483591
8148,97.44437403,97.73422755,97.8050485,98.4148459
8149,97.4443993,97.73423764,97.80505809,98.4148619
8150,97.44443036,97.73426862,97.80507557,98.41488122
8151,97.44447091,97.73430897,97.80512127,98.41492121
8152,97.4445304,97.73432338,97.80513481,98.4149412
8153,97.44455831,97.73434068,97.80515681,98.41496253
8154,97.44467098,97.73471678,97.8051805,98.41534573
8155,97.44468835,97.73473552,97.80519686,98.41536173
8156,97.44471205,97.73475137,97.80521266,98.41537439
8157,97.44475154,97.73478956,97.80524989,98.41539238
8158,97.44478576,97.73482702,97.80528712,98.41544103
8159,97.44481103,97.73484864,97.80530687,98.41545169
8160,97.44483683,97.73486593,97.80531758,98.41547302
8161,97.4448521,97.73488827,97.80532887,98.41549368
8162,97.44491581,97.73495888,97.80536836,98.41550901
8163,97.44494424,97.73505831,97.80537682,98.415523
8164,97.44497583,97.73508425,97.80538866,98.41554233
8165,97.4449932,97.73510082,97.80540559,98.41554833
8166,97.44513694,97.73513612,97.80542872,98.41556632
8167,97.44515642,97.73515846,97.80545354,98.41558698
8168,97.44533333,97.73528599,97.80552631,98.41562097
8169,97.4453823,97.73533859,97.80560134,98.41585422
8170,97.44543969,97.73542865,97.80562503,98.41587822
8171,97.44546233,97.73545243,97.80563801,98.41589754
8172,97.44942643,97.73548341,97.80565888,98.41592353
8173,97.44943538,97.73550575,97.80567129,98.41596085
8174,97.44991135,97.73574568,97.80736029,98.41747234
8175,97.44995136,97.73577738,97.8074105,98.41755498
8176,97.44997927,97.73583862,97.80742855,98.41757164
8177,97.45000243,97.73586312,97.80744829,98.4175783
8178,97.45006193,97.73592292,97.80746973,98.41764828
8179,97.45007404,97.73593445,97.80749399,98.41766827
8180,97.4501051,97.73598417,97.80751542,98.41769093
8181,97.45014407,97.73600506,97.80752558,98.41770759
8182,97.4501646,97.73602812,97.8075346,98.41772092
8183,97.45018355,97.7360591,97.80754532,98.41773758
8184,97.45021146,97.73607567,97.8075566,98.41774891
8185,97.45023094,97.73609729,97.80757522,98.41777623
8186,97.45029307,97.73615349,97.80760117,98.41779156
8187,97.4503115,97.73617222,97.80764686,98.41780422
8188,97.45034519,97.73619672,97.8076604,98.41781822
8189,97.45036152,97.73621617,97.80767338,98.41783621
8190,97.45043628,97.73642152,97.80785446,98.41814411
8191,97.45045313,97.73644962,97.80786123,98.41815677
8192,97.45047156,97.73647124,97.80788323,98.41817143
8193,97.45049367,97.73649717,97.80789282,98.41818076
8194,97.45054053,97.73657283,97.80791595,98.41820142
8195,97.45056422,97.73659877,97.80792893,98.41820742
8196,97.45058949,97.7366211,97.80794416,98.41822808
8197,97.45060634,97.73664128,97.80795544,98.41823541
8198,97.45063109,97.73670252,97.80800339,98.41826873
8199,97.45066689,97.73672414,97.8080237,98.41828073
8200,97.45068321,97.73674503,97.80806488,98.41830872
8201,97.4507127,97.73676304,97.80807391,98.41831938
8202,97.45083064,97.73682645,97.80811001,98.41834804
8203,97.4508538,97.73685815,97.80824033,98.41840402
8204,97.45087592,97.736874,97.8082533,98.41841868
8205,97.45089434,97.73688769,97.80826007,98.41843734
8206,97.45092014,97.73691291,97.80827756,98.41845667
8207,97.45094068,97.73693957,97.80829279,98.418474
8208,97.45097437,97.73696046,97.80830351,98.41848533
8209,97.45111179,97.73707647,97.80835541,98.41852731
8210,97.45117498,97.73716077,97.80838474,98.41854597
8211,97.45119656,97.73718599,97.80839602,98.41855397
8212,97.45122078,97.73721264,97.80840844,98.4185693
8213,97.4512429,97.73724002,97.80843269,98.41858996
8214,97.45137874,97.73733081,97.80858952,98.41906246
8215,97.4514019,97.73735459,97.80860137,98.41907846
8216,97.45142507,97.73738845,97.80861885,98.41909112
8217,97.45144981,97.73741079,97.80863183,98.41910978
8218,97.45154143,97.73747203,97.80878076,98.41917976
8219,97.4515567,97.73749581,97.80879543,98.41920041
8220,97.45158723,97.7375203,97.80880897,98.41922707
8221,97.45160408,97.73754048,97.80882363,98.4192444
8222,97.45163409,97.73756065,97.80884056,98.41924973
8223,97.45166621,97.7375974,97.80886538,98.41926506
8224,97.45168148,97.73761613,97.80887779,98.41927772
8225,97.45188682,97.73795045,97.80889246,98.41934103
8226,97.45299828,97.737998,97.80964557,98.41937102
8227,97.45301987,97.73801242,97.80965628,98.41938702
8228,97.45304093,97.73803691,97.80966813,98.41941967
8229,97.45306094,97.73806501,97.809689,98.41943633
8230,97.45311517,97.73810608,97.80972172,98.419451
8231,97.45313412,97.73813995,97.80973526,98.41946033
8232,97.45317361,97.73819471,97.8104455,98.41947166
8233,97.45319204,97.7382156,97.81045622,98.41948765
8234,97.45465364,97.73850885,97.8119472,98.41955163
8235,97.45468154,97.73853046,97.81196018,98.41956496
8236,97.4547026,97.73854704,97.81196695,98.41958428
8237,97.45472156,97.73857081,97.81198162,98.41959161
8238,97.45481791,97.73868898,97.81200756,98.41966292
8239,97.45485213,97.73871996,97.81202562,98.41968425
8240,97.45487951,97.73872933,97.81205495,98.41969758
8241,97.45490531,97.73874806,97.81207075,98.41971491
8242,97.45494954,97.73881795,97.81209726,98.41973023
8243,97.45497533,97.73884965,97.81211983,98.4197449
8244,97.45502588,97.73891666,97.81214972,98.41976489
8245,97.4550422,97.73893828,97.81216383,98.41984353
8246,97.4561405,97.74007741,97.81486543,98.4216849
8247,97.45617262,97.74009974,97.81487728,98.42169556
8248,97.45622369,97.74012712,97.81489984,98.42178287
8249,97.45626002,97.74017035,97.81492184,98.4217942
8250,97.45691448,97.74034544,97.81590173,98.42183485
8251,97.45694238,97.74036129,97.81593276,98.42185351
8252,97.4570777,97.74045712,97.81626616,98.42187417
8253,97.45709665,97.74047441,97.81628026,98.42188017
8254,97.45712561,97.74050323,97.81629944,98.42190349
8255,97.45722196,97.74061779,97.81635868,98.42200146
8256,97.45724828,97.74063148,97.81637898,98.42202079
8257,97.45726987,97.74065382,97.81639422,98.42203878
8258,97.45868935,97.74081666,97.81798167,98.42212142
8259,97.45871251,97.74083323,97.81799634,98.42214341
8260,97.45873357,97.74085773,97.8180031,98.42215741
8261,97.45875779,97.74087286,97.81802623,98.42217607
8262,97.45886415,97.74093986,97.81810634,98.42247463
8263,97.45889311,97.74096724,97.81811875,98.42248329
8264,97.45899367,97.74099174,97.81813455,98.42250995
8265,97.45901262,97.74102633,97.81814696,98.42252128
8266,97.45909318,97.74116466,97.81818419,98.4225566
8267,97.45916795,97.74123023,97.8182406,98.42259126
8268,97.45927325,97.74133615,97.81826147,98.42260925
8269,97.45929431,97.74135992,97.81829025,98.42263391
8270,97.459318,97.74138514,97.81833086,98.42265923
8271,97.45935064,97.74141973,97.81836358,98.42267256
8272,97.4593796,97.74144711,97.81837938,98.42272255
8273,97.45940119,97.74146584,97.81839743,98.42272854
8274,97.46371595,97.78263457,97.83730245,98.46410508
8275,97.46411399,97.78345956,97.83859091,98.46561657
8276,97.46418981,97.7835136,97.83860953,98.46564256
8277,97.46437462,97.78356548,97.83868569,98.46719403
8278,97.46441095,97.78361159,97.83876128,98.46722468
8279,97.46445043,97.78364185,97.83877708,98.46723668
8280,97.46455732,97.78369445,97.83880754,98.46730866
8281,97.46457785,97.78371318,97.83882785,98.46731532
8282,97.4646563,97.78429391,97.83888482,98.46735197
8283,97.46470474,97.78434867,97.83893729,98.46740196
8284,97.46507698,97.78444162,97.83971691,98.46750526
8285,97.46508857,97.78445963,97.83974342,98.46751792
8286,97.48024051,97.7871666,97.84763048,98.48027156
8287,97.4804548,97.78754415,97.84828318,98.48079538
8288,97.48047481,97.78756073,97.84829502,98.48081538
8289,97.48049903,97.78760179,97.84836385,98.48396763
8290,97.48056695,97.78776607,97.84839318,98.48398896
8291,97.48060539,97.78779633,97.84841011,98.48401362
8292,97.4806554,97.78783524,97.84844,98.48403295
8293,97.48067962,97.7878583,97.84845975,98.48405027
8294,97.4808123,97.78801969,97.84858329,98.48852874
8295,97.48108398,97.78828052,97.84876889,98.4888533
8296,97.48111084,97.78830358,97.84885464,98.48887063
8297,97.48113137,97.78831799,97.84888115,98.48888729
8298,97.48130986,97.78839868,97.84890484,98.48898592
8299,97.4814041,97.78848803,97.84895731,98.4890539
8300,97.48143833,97.78852261,97.84897649,98.48907789
8301,97.48146255,97.78856368,97.84901711,98.48910721
8302,97.48181057,97.7885961,97.84909101,98.48914986
8303,97.48185006,97.78863573,97.84922076,98.48918052
8304,97.48197537,97.78868977,97.84925347,98.48931181
8305,97.48200485,97.78873084,97.84926476,98.4893298
8306,97.48214754,97.78896645,97.84929578,98.48934047
8307,97.48224126,97.78905795,97.84933471,98.48938445
8308,97.48231813,97.78911271,97.84936348,98.48940444
8309,97.48235182,97.78917396,97.84938379,98.48941577
8310,97.48246344,97.78925393,97.84955133,98.48965636
8311,97.48253136,97.7893195,97.84958575,98.48969035
8312,97.48260981,97.78935769,97.84973242,98.489723
8313,97.48264246,97.78949891,97.84982099,98.48973233
8314,97.48272301,97.78957168,97.84985201,98.48975899
8315,97.48276724,97.78962068,97.84987119,98.48978165
8316,97.48296521,97.78965742,97.84990843,98.48980031
8317,97.48299259,97.78968192,97.84992479,98.48981097
8318,97.48303681,97.7897374,97.8499513,98.4898263
8319,97.48306419,97.78976766,97.84996766,98.48984229
8320,97.4830842,97.78981521,97.85002576,98.48987628
8321,97.48311263,97.78986205,97.85004664,98.48989561
8322,97.48318634,97.78993194,97.85006582,98.4899196
8323,97.48320161,97.78995571,97.85007372,98.48994426
8324,97.48330534,97.79000903,97.85009064,98.49008288
8325,97.4833185,97.79002632,97.85010418,98.49009088
8326,97.48334272,97.79004866,97.85011828,98.49010421
8327,97.48336325,97.79006523,97.85013069,98.49012487
8328,97.48338273,97.79008252,97.85014592,98.49014153
8329,97.48341116,97.79010558,97.85015664,98.49015819
8330,97.48349593,97.79017475,97.85017921,98.49019951
8331,97.48351594,97.79019276,97.85021193,98.49023883
8332,97.48354911,97.79045935,97.850239,98.49027681
8333,97.48356964,97.79048097,97.85027737,98.49029747
8334,97.48407668,97.79200342,97.85200303,98.49081396
8335,97.48411248,97.79210285,97.85203462,98.49083329
8336,97.48412617,97.79212806,97.85205042,98.49086861
8337,97.48414617,97.79215905,97.85206395,98.49087794
8338,97.48420514,97.79224335,97.85208426,98.49090393
8339,97.48422568,97.79226784,97.85210288,98.49091326
8340,97.48425832,97.79230315,97.85216775,98.49093192
8341,97.4842857,97.79232765,97.85219991,98.49095525
8342,97.48433098,97.79235863,97.85223432,98.49097058
8343,97.48435415,97.79239393,97.85225181,98.49101523
8344,97.48436942,97.79241627,97.85227663,98.49102323
8345,97.48438784,97.79243428,97.85229073,98.49103589
8346,97.49697568,97.80067624,97.86142959,98.49405352
8347,97.49699147,97.80070218,97.86144256,98.49407618
8348,97.4970278,97.80072596,97.86145554,98.49410151
8349,97.49704992,97.80077784,97.86147754,98.49420614
8350,97.49709151,97.80079801,97.86149616,98.49422413
8351,97.49712416,97.80083187,97.86153057,98.49425545
8352,97.49720471,97.80104875,97.86161857,98.49436475
8353,97.49721998,97.80107397,97.86162478,98.49438075
8354,97.49941553,97.80162588,97.86300237,98.49482593
8355,97.49949872,97.80175773,97.86301817,98.49485792
8356,97.49952136,97.80180169,97.86303566,98.49487658
8357,97.49953926,97.80181682,97.86305145,98.4949139
8358,97.49956348,97.80184708,97.86306499,98.49493656
8359,97.49958665,97.80186797,97.8630712,98.49494722
8360,97.49976514,97.8019674,97.86314623,98.49506718
8361,97.49981094,97.80212808,97.86333352,98.49512316
8362,97.49988939,97.8021886,97.86336116,98.49513649
8363,97.49991309,97.80222102,97.86337865,98.49516048
8364,97.49993889,97.80225057,97.86340967,98.49522712
8365,97.499961,97.8022657,97.86342152,98.49524112
8366,97.50525981,97.80234639,97.86829783,98.49525311
8367,97.50527982,97.80237089,97.86830404,98.49526178
8368,97.5053272,97.80239323,97.8683204,98.49528377
8369,97.50536248,97.80243069,97.86834127,98.49530643
8370,97.50871583,97.80253805,97.86846143,98.49534642
8371,97.50873163,97.80255246,97.86847046,98.49536041
8372,97.50875321,97.80257192,97.86848512,98.4953864
8373,97.50877269,97.80259353,97.86849584,98.49539773
8374,97.50881903,97.80262091,97.86854943,98.49540773
8375,97.50884535,97.80264901,97.86856692,98.49541173
8376,97.50886536,97.8026591,97.86858384,98.49542572
8377,97.50889116,97.80268936,97.86859738,98.49543972
8378,97.50894381,97.80275925,97.86862333,98.49615081
8379,97.50896592,97.80278231,97.86863236,98.4961768
8380,97.50898277,97.8027996,97.86864646,98.49620212
8381,97.5090986,97.80299125,97.86872657,98.49627477
8382,97.50912704,97.80302584,97.8687497,98.49661332
8383,97.50914441,97.80304745,97.86875872,98.49663198
8384,97.50917232,97.80306979,97.86877678,98.49665264
8385,97.50919022,97.80308924,97.86878862,98.49666397
8386,97.50927762,97.80320453,97.86880216,98.49667463
8387,97.50929025,97.8032283,97.86881232,98.49668329
8388,97.50931816,97.80324848,97.86882642,98.49670928
8389,97.50935396,97.80326865,97.86885068,98.49671995
8390,97.50939292,97.80328234,97.86886647,98.49674061
8391,97.50942452,97.80331549,97.86888283,98.49675127
8392,97.50944189,97.80334791,97.86889806,98.49676393
8393,97.50945453,97.80336952,97.86891217,98.49677926
8394,97.51263518,97.80377445,97.87648162,98.4976403
8395,97.51265098,97.80380111,97.87648952,98.49765429
8396,97.51267046,97.80384867,97.87650531,98.49768228
8397,97.51268783,97.80387316,97.8765166,98.49769628
8398,97.51272311,97.80390703,97.87653578,98.49772227
8399,97.51274259,97.80393729,97.87654819,98.49773027
8400,97.5127626,97.80396539,97.87657809,98.49775159
8401,97.51277945,97.80398556,97.87659783,98.49776892
8402,97.51284263,97.80404825,97.87662322,98.49779625
8403,97.51286211,97.80407131,97.87665312,98.49781291
8404,97.51289738,97.80410157,97.87668076,98.49794819
8405,97.51291687,97.80413111,97.87669486,98.49795353
8406,97.51300321,97.80417146,97.87722627,98.49803683
8407,97.51302427,97.80419307,97.87723811,98.49805216
8408,97.51306166,97.80421397,97.87725335,98.49806949
8409,97.51315906,97.80423198,97.8772776,98.49808615
8410,97.51322698,97.80428386,97.87729283,98.49810547
8411,97.51324646,97.80430403,97.87731371,98.4981188
8412,97.51327647,97.80437392,97.87735263,98.49816212
8413,97.5132949,97.80438545,97.8773673,98.49819011
8414,97.51376244,97.80447695,97.87738704,98.49823076
8415,97.5137835,97.80449785,97.87740115,98.49824076
8416,97.51381141,97.80452019,97.87741299,98.49825676
8417,97.51387248,97.80463547,97.8777086,98.49839537
8418,97.51393409,97.80543956,97.87774019,98.49845269
8419,97.51395409,97.80546046,97.87776614,98.49846868
8420,97.51398621,97.80548784,97.87778983,98.49848068
8421,97.51399569,97.80551161,97.87780619,98.49848934
8422,97.51402307,97.80554836,97.87782537,98.49849334
8423,97.51404307,97.80556709,97.87784173,98.49851533
8424,97.51406413,97.8055815,97.87785471,98.49853599
8425,97.51407835,97.80560024,97.87786937,98.49854399
8426,97.516266,97.80950182,97.89931522,98.50622537
8427,97.51629602,97.80953857,97.89936486,98.50628735
8428,97.51632392,97.80955658,97.89937953,98.506312
8429,97.51633919,97.80958324,97.89938968,98.50634333
8430,97.51636604,97.80960774,97.89941056,98.50636132
8431,97.516385,97.80963584,97.8994224,98.50637732
8432,97.51645344,97.80968915,97.89954369,98.50646195
8433,97.51650609,97.80972806,97.89956964,98.50647861
8434,97.51657138,97.80980083,97.89958487,98.5065166
8435,97.51659139,97.80982245,97.89960969,98.50654326
8436,97.51661719,97.80985199,97.89961872,98.50657791
8437,97.51664404,97.80986856,97.89964298,98.50659058
8438,97.51703734,97.828197,97.89966723,98.50666255
8439,97.51706367,97.82822726,97.89968641,98.50667655
8440,97.51709684,97.82825248,97.899696,98.50668921
8441,97.51711264,97.82826689,97.89996678,98.50671587
8442,97.51716476,97.82832381,97.89998427,98.50674519
8443,97.51718213,97.82833462,97.89999443,98.50675852
8444,97.51720162,97.82835191,97.90000345,98.50676718
8445,97.51721425,97.82838289,97.90005479,98.50682516
8446,97.51725216,97.82872513,97.9001789,98.50690447
8447,97.51727533,97.82876044,97.90019074,98.5069238
8448,97.51729797,97.8287835,97.90020428,98.50693979
8449,97.51731429,97.82880295,97.90022121,98.50694912
8450,97.51737115,97.82887068,97.90025844,98.50696245
8451,97.51738274,97.82888869,97.90026746,98.50697911
8452,97.5174138,97.82890166,97.90027818,98.50698644
8453,97.51742854,97.82891607,97.90029511,98.50700244
8454,97.51979363,97.84583878,97.90448995,98.51368682
8455,97.51981311,97.84585247,97.90450349,98.51369548
8456,97.51984365,97.84589282,97.90452267,98.51370681
8457,97.51987577,97.84592236,97.90453847,98.51371548
8458,97.52060341,97.84598145,97.90456103,98.51372414
8459,97.52062236,97.84601459,97.90457796,98.51374947
8460,97.52064237,97.84603693,97.90459939,98.51376879
8461,97.52065869,97.84606214,97.9046135,98.51377546
8462,97.52068291,97.84610177,97.90462816,98.51379878
8463,97.52070818,97.84612699,97.90463381,98.51380745
8464,97.52072082,97.84613852,97.90465129,98.51382544
8465,97.52073767,97.84615581,97.90467047,98.5138321
8466,97.52089878,97.85225136,97.90478951,98.51414933
8467,97.52091563,97.85228234,97.90481545,98.51416732
8468,97.52094722,97.85230252,97.9048352,98.51418932
8469,97.52096459,97.85231981,97.9048431,98.51420331
8470,97.52099039,97.85234935,97.90486284,98.51421464
8471,97.52100724,97.85238826,97.904873,98.51422597
8472,97.52102462,97.85242572,97.90489105,98.51424596
8473,97.52104146,97.85244518,97.90490064,98.51426662
8474,97.52111939,97.85314047,97.90492377,98.51429661
8475,97.52114519,97.85317506,97.90495141,98.5143286
8476,97.52116203,97.85320172,97.90496946,98.51436592
8477,97.52118678,97.85321757,97.90497962,98.51437792
8478,97.52238091,97.85632659,97.90986157,98.51501503
8479,97.52240987,97.85638135,97.90987116,98.51503369
8480,97.52242514,97.85640584,97.90988583,98.51505102
8481,97.5224404,97.8564289,97.9099067,98.51505968
8482,97.5225099,97.8564887,97.90992757,98.51509034
8483,97.52252781,97.85649951,97.90993603,98.515099
8484,97.52254729,97.85652833,97.9099507,98.51511433
8485,97.52259257,97.85659246,97.90998963,98.515127
8486,97.52379933,97.85702332,97.91002291,98.51515432
8487,97.52381986,97.85705431,97.91003645,98.51516498
8488,97.52383987,97.85708169,97.91007199,98.51519231
8489,97.52385883,97.8571069,97.91008891,98.5152023
8490,97.52389779,97.85717175,97.91011599,98.5152243
8491,97.52393201,97.85719409,97.91013066,98.51524229
8492,97.52394886,97.85722291,97.91014589,98.51526095
8493,97.52396729,97.85724308,97.91016225,98.51527894
8494,97.52401257,97.85727839,97.91017974,98.51530427
8495,97.52403415,97.85731081,97.91019102,98.5153156
8496,97.52406838,97.85733891,97.91020343,98.51533426
8497,97.52408681,97.85735836,97.91021923,98.51535092
8498,97.52414104,97.85743258,97.91023615,98.51537891
8499,97.5242853,97.85755074,97.91030272,98.51542823
8500,97.52430636,97.85757236,97.9103202,98.51545222
8501,97.52432847,97.85759397,97.91033036,98.51545888
8502,97.52438534,97.85767899,97.91040031,98.51551686
8503,97.52441061,97.85771069,97.91041611,98.51553885
8504,97.52443167,97.85773015,97.91042682,98.51555152
8505,97.52444694,97.85775248,97.91043867,98.51555418
