packet_size,%count,%count
7593,97.34493356,97.36608511
7594,97.3450161,97.3661293
7595,97.34505352,97.36615272
7596,97.34509864,97.36619658
7597,97.34512683,97.3662543
7598,97.34516374,97.36630476
7599,97.34520886,97.36633576
7600,97.34526064,97.36638688
7601,97.34530473,97.36644361
7602,97.34537137,97.36650627
7603,97.34540623,97.36653002
7604,97.34544622,97.36689446
7605,97.34547647,97.36693206
7606,97.34551594,97.36700957
7607,97.34554978,97.36706135
7608,97.34560617,97.36712104
7609,97.34562924,97.36718766
7610,97.34568871,97.36727243
7611,97.34571639,97.36734136
7612,97.34575536,97.36742216
7613,97.34579432,97.36748746
7614,97.3471498,97.36778594
7615,97.34717902,97.36785124
7616,97.34722157,97.36794425
7617,97.34724361,97.36800856
7618,97.34734563,97.36805705
7619,97.34737742,97.36810883
7620,97.34741125,97.36814576
7621,97.34743381,97.36818831
7622,97.34752404,97.36822789
7623,97.34759427,97.36824998
7624,97.34763067,97.3683044
7625,97.34769424,97.36833112
7626,97.34778499,97.36839213
7627,97.34782702,97.36843138
7628,97.34790854,97.36847294
7629,97.34793725,97.36849866
7630,97.34797262,97.36854517
7631,97.34801415,97.36859002
7632,97.34804901,97.36863356
7633,97.34808694,97.36867049
7634,97.34817666,97.36874602
7635,97.34820998,97.36876812
7636,97.34827253,97.36879483
7637,97.3483079,97.36882616
7638,97.34837096,97.36887992
7639,97.34842479,97.3689383
7640,97.34849092,97.36901086
7641,97.34852937,97.3690412
7642,97.34858679,97.36909793
7643,97.34861755,97.36912069
7644,97.34865395,97.36916719
7645,97.34868266,97.3691972
7646,97.34871752,97.36925921
7647,97.34877391,97.36929021
7648,97.34881185,97.36933605
7649,97.34883697,97.36939179
7650,97.34891489,97.36944522
7651,97.3494778,97.36947391
7652,97.34951368,97.36951085
7653,97.349547,97.36954647
7654,97.34958853,97.3696032
7655,97.34962237,97.36962398
7656,97.34966492,97.36966685
7657,97.34970132,97.36973446
7658,97.34981103,97.36981197
7659,97.3499192,97.36992509
7660,97.34995611,97.36996467
7661,97.34998687,97.36998908
7662,97.35001917,97.37007153
7663,97.35006172,97.37009693
7664,97.35010478,97.37013881
7665,97.35014118,97.37016685
7666,97.35020116,97.37021632
7667,97.35023243,97.37024666
7668,97.35026832,97.37030141
7669,97.35030216,97.37031889
7670,97.35033292,97.37037562
7671,97.35035957,97.37040266
7672,97.350397,97.3704429
7673,97.35042827,97.3704673
7674,97.35066051,97.37053887
7675,97.35069486,97.37057251
7676,97.35075125,97.37061209
7677,97.3507856,97.37064342
7678,97.35095734,97.37069421
7679,97.35099066,97.37073049
7680,97.35101578,97.37077139
7681,97.3510491,97.37079711
7682,97.35112344,97.37088188
7683,97.3511542,97.37090463
7684,97.35120188,97.37098049
7685,97.35124392,97.37104348
7686,97.35128698,97.37109131
7687,97.35133004,97.37111571
7688,97.35135773,97.37116716
7689,97.35138849,97.37119421
7690,97.35156279,97.3712915
7691,97.35158791,97.37133075
7692,97.35161765,97.37146234
7693,97.35165712,97.37149565
7694,97.35181246,97.37154117
7695,97.35184476,97.37156887
7696,97.35209494,97.37161933
7697,97.35212262,97.3716477
7698,97.35222003,97.37170311
7699,97.35224309,97.37174466
7700,97.35325919,97.37227335
7701,97.35332276,97.37229446
7702,97.35337454,97.37233898
7703,97.35339966,97.3723713
7704,97.35342478,97.37242242
7705,97.35346323,97.37245376
7706,97.35351706,97.37252302
7707,97.35381184,97.37286107
7708,97.35384004,97.37313482
7709,97.35388105,97.37316021
7710,97.35394206,97.37325124
7711,97.35397128,97.37332314
7712,97.35400358,97.37336535
7713,97.35403229,97.37340328
7714,97.35409586,97.37345407
7715,97.35412559,97.37351113
7716,97.35415738,97.37457048
7717,97.35419583,97.37465953
7718,97.35422453,97.37473572
7719,97.3542635,97.3748251
7720,97.35431784,97.37492965
7721,97.35437064,97.37503057
7722,97.35446702,97.37517041
7723,97.35449727,97.37526111
7724,97.35453418,97.37543723
7725,97.35457366,97.37553683
7726,97.35477975,97.37571987
7727,97.35481666,97.3758076
7728,97.3548428,97.37597515
7729,97.35488484,97.37604804
7730,97.35501814,97.37619876
7731,97.3550735,97.37628484
7732,97.3551099,97.37634388
7733,97.35515091,97.37637125
7734,97.35647615,97.37646063
7735,97.35650844,97.37650614
7736,97.35654433,97.37658365
7737,97.35657406,97.37663345
7738,97.35664789,97.37668391
7739,97.35669146,97.37671129
7740,97.35677554,97.3767634
7741,97.35681553,97.37678318
7742,97.35685347,97.37683167
7743,97.35690422,97.37685178
7744,97.35693703,97.37689499
7745,97.35697035,97.37696293
7746,97.35706109,97.37879569
7747,97.35708621,97.37882175
7748,97.35714209,97.37887023
7749,97.35716978,97.37891145
7750,97.35762348,97.37896983
7751,97.35766142,97.37899951
7752,97.35769269,97.37904569
7753,97.35775062,97.37907603
7754,97.35780548,97.37912583
7755,97.35783931,97.37914826
7756,97.35789161,97.37922181
7757,97.35791878,97.37925479
7758,97.35796697,97.37933295
7759,97.35800439,97.37935901
7760,97.35802695,97.37939397
7761,97.35805053,97.37943486
7762,97.35813563,97.37976171
7763,97.35816691,97.37978743
7764,97.3581951,97.37986428
7765,97.35825303,97.37988308
7766,97.35880773,97.38032337
7767,97.35885234,97.38034778
7768,97.3588872,97.38041572
7769,97.35893282,97.38044442
7770,97.35899639,97.38052027
7771,97.35901639,97.38055556
7772,97.35908662,97.38060239
7773,97.35915737,97.38063142
7774,97.35978333,97.38066374
7775,97.35982537,97.38069804
7776,97.35985613,97.38073597
7777,97.35989048,97.38076763
7778,97.36004376,97.38085602
7779,97.36009246,97.38089494
7780,97.36014835,97.38094639
7781,97.36017347,97.38098003
7782,97.36077994,97.38106281
7783,97.3608107,97.38109744
7784,97.36147973,97.38138833
7785,97.36151356,97.38141901
7786,97.36158175,97.38147442
7787,97.361612,97.38149849
7788,97.36166583,97.3815417
7789,97.36169095,97.38157732
7790,97.36175657,97.38162118
7791,97.36196061,97.38177454
7792,97.36200469,97.38183886
7793,97.36204776,97.38186623
7794,97.36212773,97.38374285
7795,97.36215388,97.38376759
7796,97.36222924,97.38381871
7797,97.36225949,97.38383949
7798,97.36298132,97.38393085
7799,97.36302746,97.38395097
7800,97.36306642,97.38399615
7801,97.36310179,97.38402122
7802,97.36319253,97.38408982
7803,97.3633125,97.38411224
7804,97.36333659,97.38414951
7805,97.3633612,97.38418909
7806,97.3634381,97.38446217
7807,97.36347706,97.3844968
7808,97.36351859,97.38455089
7809,97.36355396,97.38458025
7810,97.36363599,97.38463301
7811,97.36366111,97.38465478
7812,97.36369956,97.38472008
7813,97.36372775,97.38474977
7814,97.36684525,97.38524284
7815,97.36691446,97.38531045
7816,97.36693804,97.38535299
7817,97.36697547,97.38537443
7818,97.36704416,97.3854206
7819,97.36707492,97.3854526
7820,97.36722001,97.38554527
7821,97.36724205,97.38556011
7822,97.36727025,97.38561486
7823,97.36730306,97.38563828
7824,97.36742866,97.38568214
7825,97.36746147,97.38570094
7826,97.36760399,97.38575899
7827,97.36763373,97.38578768
7828,97.36768602,97.38583913
7829,97.36770806,97.38586189
7830,97.3677542,97.38591037
7831,97.36779778,97.38593478
7832,97.36782392,97.38598722
7833,97.36785263,97.38604823
7834,97.36791364,97.38612376
7835,97.36794389,97.38614916
7836,97.36796593,97.38618478
7837,97.36801925,97.38622402
7838,97.36806385,97.38628669
7839,97.36809307,97.38631538
7840,97.36836632,97.38639948
7841,97.36839554,97.3864262
7842,97.36853396,97.38650172
7843,97.3685678,97.38652382
7844,97.36866469,97.38657725
7845,97.36869288,97.38660528
7846,97.36874723,97.38667454
7847,97.36882874,97.38672896
7848,97.36885745,97.38676722
7849,97.36887283,97.38678998
7850,97.36893384,97.38684737
7851,97.36896613,97.38687078
7852,97.36899536,97.38691729
7853,97.36903944,97.38693641
7854,97.37103062,97.38736385
7855,97.37107164,97.38738628
7856,97.3711024,97.38758284
7857,97.37113521,97.38761352
7858,97.37119878,97.38766695
7859,97.37122851,97.38769102
7860,97.37126337,97.38774148
7861,97.37129311,97.38776853
7862,97.37133309,97.38781998
7863,97.37137206,97.38784702
7864,97.37145255,97.38789452
7865,97.37148587,97.38791859
7866,97.37154431,97.38799016
7867,97.37159148,97.38801556
7868,97.37162941,97.38806338
7869,97.37176271,97.38825599
7870,97.37179295,97.38830579
7871,97.37186114,97.38834207
7872,97.37188933,97.38838198
7873,97.37191189,97.38840407
7874,97.37198982,97.38915208
7875,97.37352011,97.38917715
7876,97.37355907,97.38922728
7877,97.37358881,97.38925565
7878,97.37370928,97.38929687
7879,97.37374004,97.3893226
7880,97.37377593,97.3893813
7881,97.37383027,97.38943968
7882,97.37390768,97.38952081
7883,97.37392819,97.38956468
7884,97.37397023,97.38962767
7885,97.37400714,97.38968011
7886,97.37405789,97.38973288
7887,97.37408865,97.38979291
7888,97.37412608,97.3898559
7889,97.37425014,97.38997002
7890,97.37431576,97.3900495
7891,97.37435216,97.39008446
7892,97.37439318,97.39013492
7893,97.37444342,97.39020187
7894,97.37448187,97.39029323
7895,97.37452852,97.39034468
7896,97.37456389,97.39038327
7897,97.37458696,97.39041031
7898,97.37470846,97.39048749
7899,97.37475204,97.39052014
7900,97.37478382,97.39058808
7901,97.37481766,97.39063063
7902,97.37485406,97.3907045
7903,97.37488431,97.39072924
7904,97.37518114,97.39089316
7905,97.37520933,97.39094593
7906,97.375297,97.39102607
7907,97.37532878,97.39107554
7908,97.37539082,97.39114249
7909,97.37541542,97.39120549
7910,97.37546208,97.39125727
7911,97.37548873,97.39128233
7912,97.37552052,97.39134104
7913,97.37555538,97.39139942
7914,97.37592193,97.3914789
7915,97.37595372,97.39150463
7916,97.37597781,97.39154585
7917,97.37601011,97.39157323
7918,97.37605933,97.39162962
7919,97.37608804,97.39165799
7920,97.37611059,97.39170086
7921,97.37614597,97.39173055
7922,97.37625978,97.39179057
7923,97.37628797,97.39181861
7924,97.37641768,97.39188061
7925,97.37644587,97.39190733
7926,97.37648843,97.39195482
7927,97.3765279,97.39198318
7928,97.37655969,97.39202771
7929,97.37659301,97.39206168
7930,97.37665196,97.39210356
7931,97.37667657,97.3921316
7932,97.37671092,97.39218865
7933,97.37674988,97.39221042
7934,97.37677859,97.39225264
7935,97.37680628,97.39227836
7936,97.37685652,97.39233476
7937,97.37688676,97.39235455
7938,97.37702877,97.39243832
7939,97.37705338,97.39245877
7940,97.37719385,97.39257453
7941,97.37724255,97.39259927
7942,97.3772728,97.39267051
7943,97.37730612,97.39268865
7944,97.37733893,97.39272954
7945,97.37736559,97.39274999
7946,97.37743224,97.39325131
7947,97.37747684,97.39328429
7948,97.37750042,97.39331958
7949,97.37752862,97.3933453
7950,97.3775563,97.3934769
7951,97.37759424,97.39349602
7952,97.37767216,97.39357287
7953,97.37769677,97.39360288
7954,97.37777111,97.39363586
7955,97.3778034,97.39365763
7956,97.37783929,97.39370117
7957,97.37787108,97.39372953
7958,97.37790132,97.39375987
7959,97.37793157,97.39378692
7960,97.38278084,97.39594355
7961,97.38281057,97.39596631
7962,97.38307357,97.39602007
7963,97.38309869,97.39604151
7964,97.38313765,97.3960768
7965,97.38317405,97.39610615
7966,97.38321609,97.39615067
7967,97.38326941,97.39618069
7968,97.38330632,97.39622191
7969,97.38335297,97.3962516
7970,97.38361289,97.39630239
7971,97.38364416,97.39633141
7972,97.38367595,97.39642475
7973,97.3837062,97.39644552
7974,97.38374259,97.3964884
7975,97.38377592,97.39650456
7976,97.38380463,97.39654249
7977,97.3838523,97.39656525
7978,97.38392664,97.39660878
7979,97.38395227,97.39663055
7980,97.38487455,97.39675654
7981,97.38489967,97.39678226
7982,97.3849412,97.39681458
7983,97.38497452,97.39683734
7984,97.38500067,97.39686702
7985,97.38502989,97.39688945
7986,97.38509756,97.39695541
7987,97.38513293,97.39697157
7988,97.38516421,97.39709657
7989,97.3851924,97.39712296
7990,97.38522829,97.39720508
7991,97.38525802,97.39722751
7992,97.38535697,97.397275
7993,97.38538055,97.39730303
7994,97.38543951,97.39737988
7995,97.38552256,97.39741418
7996,97.38555332,97.39744419
7997,97.38559023,97.39746926
7998,97.38564457,97.39752005
7999,97.38568661,97.39754149
8000,97.38571891,97.39758106
8001,97.38574454,97.39760019
8002,97.38588911,97.39767242
8003,97.38591372,97.39769584
8004,97.38594704,97.39774597
8005,97.38598088,97.39776543
8006,97.38601215,97.3979056
8007,97.38604496,97.39794386
8008,97.38608238,97.3979709
8009,97.38610545,97.39799003
8010,97.38682062,97.39809557
8011,97.38686419,97.3981203
8012,97.38691444,97.39823145
8013,97.38693494,97.3982585
8014,97.38762601,97.39834326
8015,97.38766805,97.39836305
8016,97.38768958,97.39839735
8017,97.38771829,97.39842736
8018,97.38777878,97.3984643
8019,97.38782851,97.3985019
8020,97.38785466,97.39853719
8021,97.38787773,97.39858072
8022,97.38794284,97.39868659
8023,97.38797975,97.39870836
8024,97.38801256,97.39876904
8025,97.38805665,97.39879642
8026,97.38816225,97.39885908
8027,97.3881925,97.39896363
8028,97.3882653,97.39903784
8029,97.38829965,97.39905598
8030,97.38912401,97.39914898
8031,97.38916246,97.39917405
8032,97.38919219,97.39920769
8033,97.38921936,97.39922187
8034,97.39004014,97.39979245
8035,97.39013703,97.39986632
8036,97.39018163,97.39995109
8037,97.39023444,97.39997417
8038,97.39027596,97.40002991
8039,97.39032825,97.40007806
8040,97.39036824,97.40035675
8041,97.39041746,97.40038347
8042,97.3904718,97.40044151
8043,97.39050563,97.40049362
8044,97.39053178,97.40052825
8045,97.39055844,97.40055266
8046,97.39584193,97.40064138
8047,97.3958809,97.40067403
8048,97.39591012,97.40074032
8049,97.39596702,97.40079309
8050,97.39690571,97.40083927
8051,97.39693185,97.4008673
8052,97.39696825,97.40095767
8053,97.39700363,97.40098075
8054,97.3994603,97.40105232
8055,97.39950388,97.40111037
8056,97.39953413,97.40114137
8057,97.39956796,97.40116116
8058,97.39962897,97.40120404
8059,97.39965204,97.40122745
8060,97.39968998,97.40131584
8061,97.39972484,97.40133398
8062,97.39975611,97.40138774
8063,97.3998812,97.4014194
8064,97.39991247,97.40145568
8065,97.399934,97.40148207
8066,97.39999501,97.40153253
8067,97.40003705,97.40156782
8068,97.40008678,97.40161036
8069,97.40011497,97.40165126
8070,97.40016778,97.40173437
8071,97.40020418,97.40175779
8072,97.40028364,97.40202889
8073,97.40031747,97.40205396
8074,97.40042001,97.40210145
8075,97.40045743,97.40213311
8076,97.40049229,97.40607403
8077,97.40051177,97.40610305
8078,97.40054817,97.40613471
8079,97.40058867,97.40616571
8080,97.400622,97.40621354
8081,97.4006666,97.40626136
8082,97.40076708,97.40631941
8083,97.4221456,97.41002318
8084,97.42217431,97.41006705
8085,97.42222968,97.41010069
8086,97.4222671,97.41013565
8087,97.42230812,97.41016665
8088,97.42236553,97.41630179
8089,97.42239066,97.41632818
8090,97.42246653,97.41638326
8091,97.42250805,97.4164225
8092,97.42253779,97.41645252
8093,97.42256445,97.41648022
8094,97.4226029,97.41654849
8095,97.48241468,97.41690007
8096,97.4824521,97.41729057
8097,97.48257053,97.41731761
8098,97.48264537,97.41739347
8099,97.48267357,97.41742381
8100,97.48421873,97.42024963
8101,97.48424078,97.42027997
8102,97.48430948,97.42036045
8103,97.48503284,97.42106624
8104,97.48506104,97.42110549
8105,97.48508257,97.42112297
8106,97.48515896,97.4289263
8107,97.48517434,97.42895037
8108,97.48522048,97.43227883
8109,97.4852456,97.43230686
8110,97.48526969,97.43233885
8111,97.48531532,97.43236029
8112,97.48948275,97.43245363
8113,97.4895171,97.43248199
8114,97.48958323,97.43265646
8115,97.49165234,97.43270296
8116,97.49167438,97.43274914
8117,97.4917887,97.43277288
8118,97.49187637,97.43335467
8119,97.49191123,97.43338006
8120,97.49202607,97.43341634
8121,97.49205221,97.43344075
8122,97.49213885,97.43348461
8123,97.4921609,97.43350341
8124,97.49218961,97.4335575
8125,97.49221062,97.43358026
8126,97.49225471,97.43365249
8127,97.49229009,97.4336792
8128,97.49232187,97.4337234
8129,97.49235725,97.43375275
8130,97.49241159,97.43382069
8131,97.49252642,97.43385301
8132,97.49255616,97.43388896
8133,97.49258179,97.43391337
8134,97.4926105,97.43395756
8135,97.49264024,97.43397768
8136,97.49266587,97.43404035
8137,97.49270175,97.43407564
8138,97.49276327,97.43412841
8139,97.49282172,97.43415314
8140,97.49285043,97.43419173
8141,97.49287914,97.43421251
8142,97.49291964,97.43425077
8143,97.4929545,97.43427616
8144,97.49298474,97.43432662
8145,97.49301755,97.43436191
8146,97.49307959,97.43444074
8147,97.49312214,97.43445756
8148,97.49316469,97.43448889
8149,97.4932016,97.43451
8150,97.49326004,97.43458091
8151,97.49334822,97.43467952
8152,97.49337898,97.43471118
8153,97.49341077,97.4347346
8154,97.49366146,97.43492226
8155,97.49368709,97.43494535
8156,97.49371375,97.4349846
8157,97.49379936,97.43500603
8158,97.49384038,97.43505419
8159,97.49387934,97.43509706
8160,97.49392958,97.4351683
8161,97.49395316,97.43518941
8162,97.49400597,97.43525702
8163,97.49409773,97.43528011
8164,97.49412542,97.43533419
8165,97.49415413,97.43535563
8166,97.49419155,97.43541731
8167,97.49421308,97.43544996
8168,97.49436381,97.43689684
8169,97.49440584,97.43693048
8170,97.49446377,97.43697105
8171,97.49449556,97.43699281
8172,97.49451965,97.43703041
8173,97.49453606,97.43705185
8174,97.49529019,97.44064415
8175,97.49536606,97.44082621
8176,97.49540707,97.44086348
8177,97.49543527,97.44088623
8178,97.49551781,97.44093406
8179,97.49554959,97.44095318
8180,97.49560804,97.44103234
8181,97.49562803,97.44106136
8182,97.49567314,97.44110391
8183,97.49570595,97.44112666
8184,97.49573877,97.44120912
8185,97.49576594,97.44123089
8186,97.49583361,97.44134269
8187,97.49585514,97.44136512
8188,97.49588949,97.4414047
8189,97.49591307,97.44145021
8190,97.4962099,97.44182422
8191,97.49623297,97.44184664
8192,97.49626886,97.44188754
8193,97.49650007,97.44190832
8194,97.4965662,97.4419502
8195,97.49659542,97.44196669
8196,97.49662259,97.44200099
8197,97.49664003,97.44202045
8198,97.49666566,97.44206762
8199,97.49671487,97.44221339
8200,97.49675127,97.44225198
8201,97.49677332,97.44227309
8202,97.49684048,97.44239545
8203,97.4968615,97.44241985
8204,97.49687893,97.44255178
8205,97.49690866,97.44258938
8206,97.49694455,97.44262533
8207,97.49697018,97.44265072
8208,97.49699171,97.44272988
8209,97.49702709,97.44277902
8210,97.4970763,97.44283311
8211,97.49708963,97.44287433
8212,97.4971168,97.4429149
8213,97.49714192,97.442999
8214,97.49891214,97.44446699
8215,97.49894137,97.44449568
8216,97.49897366,97.4445412
8217,97.49900237,97.44456527
8218,97.49910747,97.44506263
8219,97.49913566,97.44510023
8220,97.4992951,97.44524765
8221,97.49932432,97.44527602
8222,97.49935867,97.4453245
8223,97.49938789,97.44535154
8224,97.49941148,97.44538288
8225,97.49998053,97.44540662
8226,97.50042655,97.44554283
8227,97.50045885,97.44557911
8228,97.50047986,97.44563089
8229,97.50051114,97.44575589
8230,97.50056087,97.4458677
8231,97.50058752,97.44589012
8232,97.50066647,97.44596796
8233,97.50068852,97.44599533
8234,97.50082027,97.44627699
8235,97.50084744,97.44630668
8236,97.50088077,97.446339
8237,97.50090537,97.44635813
8238,97.50104123,97.44639111
8239,97.50106481,97.44644058
8240,97.50109403,97.44647257
8241,97.50112787,97.44651512
8242,97.50117606,97.44656459
8243,97.50123758,97.44660779
8244,97.50128116,97.4466477
8245,97.50131397,97.44667936
8246,97.50263868,97.44742078
8247,97.50267098,97.44744683
8248,97.50269354,97.44748014
8249,97.50272327,97.44751939
8250,97.50415514,97.45124065
8251,97.50419718,97.45139137
8252,97.50425203,97.45347973
8253,97.50428023,97.45351008
8254,97.50430535,97.45356417
8255,97.50434534,97.45359979
8256,97.50437558,97.45363145
8257,97.50440378,97.45366476
8258,97.50471804,97.46103603
8259,97.50476316,97.46129494
8260,97.50479187,97.46132759
8261,97.50481135,97.46139916
8262,97.5049795,97.46155351
8263,97.50499847,97.46158352
8264,97.5050605,97.46163068
8265,97.50509075,97.46164717
8266,97.50518046,97.46170291
8267,97.50539527,97.46172996
8268,97.5056962,97.46257592
8269,97.50573106,97.46272631
8270,97.50577977,97.46285329
8271,97.50584487,97.46292816
8272,97.50587153,97.46297169
8273,97.50588999,97.46299544
8274,97.5249036,97.47140034
8275,97.52612015,97.47225224
8276,97.52616116,97.4724033
8277,97.52677123,97.48141703
8278,97.52718392,97.48151169
8279,97.52726697,97.48155159
8280,97.52748075,97.48219209
8281,97.52750998,97.48222474
8282,97.52762738,97.48230686
8283,97.52773811,97.482512
8284,97.52808621,97.48354332
8285,97.5281062,97.48357597
8286,97.5430826,97.67736168
8287,97.54370395,97.67775317
8288,97.54373778,97.67814433
8289,97.54451549,97.67852922
8290,97.54459137,97.67870533
8291,97.54462828,97.67880494
8292,97.54474824,97.67894478
8293,97.54478156,97.67897545
8294,97.54554389,97.67933626
8295,97.5457428,97.67958296
8296,97.54602784,97.68010307
8297,97.54611448,97.6803656
8298,97.54619138,97.68044377
8299,97.54633595,97.68048071
8300,97.54636774,97.68053611
8301,97.54694243,97.68056019
8302,97.54730181,97.68078743
8303,97.54733616,97.68082866
8304,97.5476253,97.68093288
8305,97.54765503,97.68096388
8306,97.54771809,97.68102918
8307,97.5477832,97.68105425
8308,97.54782883,97.68119013
8309,97.54786676,97.68148003
8310,97.54818769,97.68223893
8311,97.54827587,97.68228345
8312,97.54843172,97.68232369
8313,97.54846607,97.68236459
8314,97.54852451,97.68245496
8315,97.5485604,97.68264427
8316,97.5491033,97.68270759
8317,97.54912279,97.68280719
8318,97.54915662,97.68320725
8319,97.54918225,97.68324254
8320,97.5492489,97.68329465
8321,97.54927453,97.68331477
8322,97.54933503,97.68373528
8323,97.5493622,97.68377783
8324,97.54939706,97.68385665
8325,97.54941449,97.68387776
8326,97.5494796,97.68394339
8327,97.5495078,97.68397044
8328,97.54955188,97.68401166
8329,97.54957803,97.68403277
8330,97.54964006,97.68440282
8331,97.54968671,97.6845011
8332,97.54972158,97.6845354
8333,97.54976823,97.68457399
8334,97.55645283,97.68916826
8335,97.55649487,97.68922564
8336,97.5565164,97.68925236
8337,97.55653742,97.68927841
8338,97.55666866,97.68931964
8339,97.55669532,97.689348
8340,97.55673684,97.6893922
8341,97.55676812,97.6894232
8342,97.55681426,97.68951687
8343,97.55685322,97.68953468
8344,97.55688603,97.6895759
8345,97.5569373,97.689629
8346,97.60302562,97.7821954
8347,97.60310355,97.78221717
8348,97.60313841,97.78225377
8349,97.60317481,97.78246485
8350,97.60321633,97.78249157
8351,97.60325427,97.78251202
8352,97.60330502,97.78255456
8353,97.60334142,97.78257237
8354,97.60347881,97.78316471
8355,97.60367311,97.78319505
8356,97.60370695,97.78323496
8357,97.60373104,97.78325211
8358,97.60631076,97.78329895
8359,97.6063446,97.7833161
8360,97.60649788,97.78337843
8361,97.60653889,97.78341075
8362,97.60658914,97.78344967
8363,97.60661887,97.7834688
8364,97.60666142,97.78351101
8365,97.60668039,97.78354103
8366,97.60790822,97.78357698
8367,97.60795743,97.78361095
8368,97.60798255,97.78363865
8369,97.60805279,97.78367658
8370,97.60814455,97.78374254
8371,97.60815686,97.78376926
8372,97.60817377,97.78380586
8373,97.60820248,97.78384214
8374,97.60825221,97.78391041
8375,97.60828041,97.78393449
8376,97.60831629,97.78396285
8377,97.60836961,97.78412743
8378,97.60842293,97.78426727
8379,97.60845523,97.78428673
8380,97.60848547,97.78432037
8381,97.60852495,97.78498956
8382,97.60904069,97.78503342
8383,97.60907452,97.78504826
8384,97.60910221,97.78512841
8385,97.60911912,97.7851482
8386,97.6091791,97.78520921
8387,97.60920781,97.78522999
8388,97.60925549,97.78529958
8389,97.60928215,97.78532003
8390,97.6093083,97.78548295
8391,97.60934316,97.7855067
8392,97.60938058,97.78554397
8393,97.60940109,97.78556013
8394,97.61302715,97.78592061
8395,97.61307277,97.78594997
8396,97.61310507,97.78599911
8397,97.61313993,97.78603836
8398,97.61316864,97.78608684
8399,97.61319633,97.78610926
8400,97.61322503,97.78620722
8401,97.61325784,97.78625834
8402,97.61333423,97.78630319
8403,97.61335628,97.78632265
8404,97.61341985,97.7863619
8405,97.61344445,97.78638664
8406,97.61351161,97.78643347
8407,97.61353673,97.78645062
8408,97.61355878,97.78648063
8409,97.61358082,97.78649547
8410,97.6136408,97.78653109
8411,97.61367566,97.78655121
8412,97.61374385,97.78680088
8413,97.61380742,97.7868299
8414,97.61459077,97.78701493
8415,97.61461794,97.78703438
8416,97.61482454,97.78707231
8417,97.61493938,97.78709441
8418,97.61554022,97.78715444
8419,97.6155638,97.78717818
8420,97.61561096,97.78722501
8421,97.61562634,97.78724546
8422,97.61566428,97.78728075
8423,97.61570222,97.78730516
8424,97.61572683,97.78735166
8425,97.6157581,97.78738497
8426,97.61868847,97.7875512
8427,97.61872487,97.78757264
8428,97.6187541,97.78760529
8429,97.61878075,97.78762475
8430,97.618811,97.7881066
8431,97.61884381,97.78812243
8432,97.61893865,97.78815838
8433,97.61900786,97.78817982
8434,97.61906067,97.78822995
8435,97.61910014,97.78825172
8436,97.61913552,97.78829987
8437,97.61916115,97.78832757
8438,97.61919345,97.7891455
8439,97.61922677,97.78916562
8440,97.61925343,97.78920223
8441,97.61927547,97.78924643
8442,97.61934776,97.79102609
8443,97.61937595,97.79104192
8444,97.61939646,97.79111415
8445,97.61942466,97.79116527
8446,97.61955231,97.79135194
8447,97.61958102,97.7913747
8448,97.61960768,97.79139943
8449,97.61962818,97.79141889
8450,97.61968458,97.79145913
8451,97.6197056,97.79148221
8452,97.61973789,97.79151487
8453,97.61975174,97.79154158
8454,97.62043973,97.79391523
8455,97.62046485,97.79393568
8456,97.62050432,97.79396602
8457,97.62052996,97.79399109
8458,97.62058891,97.79406134
8459,97.6206248,97.79411477
8460,97.62066222,97.79414511
8461,97.62069247,97.79416556
8462,97.62072374,97.79421107
8463,97.62074733,97.79423548
8464,97.62076783,97.79426186
8465,97.62080167,97.79428099
8466,97.62182494,97.79770938
8467,97.62185929,97.79772982
8468,97.62188544,97.79776841
8469,97.62191209,97.79778688
8470,97.62194696,97.79781459
8471,97.62198335,97.79783635
8472,97.62201668,97.79787098
8473,97.62204282,97.79789374
8474,97.62272364,97.79817903
8475,97.62274671,97.79839142
8476,97.62277439,97.79842737
8477,97.62280054,97.79846464
8478,97.62705871,97.79928521
8479,97.62709818,97.79930368
8480,97.62713356,97.79933139
8481,97.62716227,97.79937129
8482,97.62725967,97.79940922
8483,97.62727864,97.79943264
8484,97.6273053,97.79947222
8485,97.62742475,97.79950124
8486,97.62752831,97.79957446
8487,97.62755189,97.79961733
8488,97.62757804,97.79965262
8489,97.62760572,97.79967571
8490,97.62766826,97.79977465
8491,97.62769441,97.79979378
8492,97.62772209,97.79983962
8493,97.62775183,97.79987261
8494,97.62784718,97.79991086
8495,97.62787487,97.79992867
8496,97.62790255,97.79996561
8497,97.62792357,97.79998969
8498,97.62799791,97.80005433
8499,97.6281594,97.80010314
8500,97.62818913,97.80013382
8501,97.62821169,97.8001602
8502,97.62825014,97.80149
8503,97.62826962,97.8015088
8504,97.62829269,97.80154178
8505,97.6283173,97.80156289
8506,97.62837164,97.80161467
8507,97.62839368,97.80164006
8508,97.62841521,97.80167436
8509,97.62842957,97.80169778
8510,97.62844956,97.80174362
8511,97.62848083,97.80176671
8512,97.62851006,97.80179969
8513,97.6285403,97.80181486
8514,97.62969738,97.80220206
8515,97.62971943,97.80221525
8516,97.6297425,97.80225087
8517,97.62976249,97.80227363
8518,97.62978812,97.80232772
8519,97.62986092,97.80234553
8520,97.62995679,97.80243227
8521,97.62998088,97.80245272
8522,97.6301839,97.8025134
8523,97.63021107,97.8025322
8524,97.63024183,97.80256716
8525,97.63028028,97.8026318
